faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,263,344,0.30144,3652.1,4461.7,9.213,26.711,41.918,2691.9,75.496,120.38,0.33718,80.208,50.987,2620.4,24.301,51.739,3093.0,23.298,65.827,235.78,337.78,94.748,77.373,31.996,9.0265,26.04,6.8991,19.219,1.6914,32.299,13.873,23.595,1.3207,18.858,2.2664,4.8259,2.2876,0.024933,0.87553,0.11419,53.777,43.555,62.863,53.521,29.308,62.085,21.032,40.25,41.005,50.558,49.448,39.995,17.444
0,386,256,0.25697,3709.3,4488.7,9.3741,26.923,41.766,2691.2,74.911,120.4,0.35297,80.587,48.025,2620.0,25.57,51.976,3089.1,23.061,66.669,248.45,340.34,94.372,77.51,31.968,8.8724,25.695,6.8413,18.987,1.6855,33.412,13.881,23.481,1.238,19.172,2.3056,4.9706,2.318,0.007992,0.82886,0.10794,53.384,43.4,62.671,53.799,24.979,61.944,21.623,41.67,32.288,51.107,52.506,40.472,17.812
0,426,393,0.28072,3697.6,4415.0,9.3294,26.891,42.392,2711.0,75.54,120.41,0.31713,79.94,49.386,2638.5,26.658,51.15,3110.4,22.646,64.985,214.66,340.71,94.627,77.022,31.485,9.0066,26.587,6.8939,19.036,1.6672,32.431,13.926,24.404,1.2829,18.671,2.2552,4.8299,2.2696,0.034658,0.88896,0.11853,54.017,43.067,63.539,54.161,27.629,63.817,21.745,37.367,36.294,49.196,43.554,41.324,18.92
0,199,219,0.26309,3621.8,4458.8,9.366,26.636,42.543,2708.3,75.712,120.41,0.33262,80.099,49.028,2636.4,23.525,50.709,3108.0,22.848,65.116,214.22,340.6,94.52,77.443,31.703,8.7963,26.311,6.8401,19.0,1.6501,32.884,13.678,24.225,1.2009,18.617,2.2755,4.8498,2.2604,0.022953,0.84156,0.10619,54.056,43.846,63.123,54.392,25.729,62.733,21.763,38.27,35.24,48.174,43.266,40.819,18.342
0,370,402,0.26866,3622.8,4497.8,9.3875,26.644,42.357,2699.2,74.984,120.43,0.35209,80.663,51.579,2628.5,24.947,47.672,3096.5,23.603,66.399,241.48,341.46,94.588,77.719,32.05,8.8989,26.145,6.9453,18.572,1.6171,32.939,13.736,23.366,1.358,18.742,2.2968,4.8072,2.2989,0.013478,0.83364,0.10661,53.557,43.699,63.351,53.539,26.107,62.168,21.934,41.715,42.746,41.147,51.132,42.049,16.486
0,226,251,0.24362,3685.0,4529.8,9.3277,27.06,41.955,2716.8,74.679,120.42,0.34444,79.991,49.779,2645.8,24.792,48.636,3115.4,22.605,65.349,220.97,339.67,94.715,77.274,31.973,8.9211,26.457,6.991,18.653,1.6798,32.541,13.766,24.711,1.2581,18.702,2.2561,4.8053,2.2611,0.025783,0.83373,0.08669,52.933,43.811,63.06,54.054,24.055,59.551,22.239,41.25,37.449,43.376,45.314,40.972,18.97
0,19,93,0.24375,3739.8,4509.6,9.2244,26.866,42.65,2695.1,75.795,120.42,0.34435,80.293,51.3,2623.7,25.972,50.354,3095.5,22.191,65.674,226.74,339.4,94.582,76.953,31.893,8.8791,26.088,7.0034,18.429,1.5997,32.771,13.735,24.185,1.2254,19.023,2.2808,4.8166,2.2889,0.027977,0.85703,0.10753,54.05,43.405,63.181,53.891,24.048,61.308,21.456,41.343,41.926,47.353,46.633,41.764,19.979
0,281,389,0.29291,3642.3,4454.0,9.3537,26.806,42.465,2702.7,74.703,120.4,0.33446,79.822,49.019,2631.1,25.033,49.99,3100.4,22.58,65.702,236.03,341.59,94.55,77.381,32.147,9.0807,25.992,6.9346,18.852,1.6688,32.254,13.879,24.036,1.1501,18.802,2.2869,4.8466,2.3337,0.00050876,0.87475,0.094162,54.531,43.517,62.445,54.307,28.873,58.66,21.998,39.593,35.214,46.51,48.527,41.282,19.079
0,381,45,0.26724,3562.5,4521.0,9.4732,26.869,42.4,2704.1,74.778,120.4,0.33126,80.537,49.991,2632.4,24.027,51.73,3103.0,22.449,66.048,235.47,340.45,94.646,77.216,32.353,8.8834,26.233,6.9114,19.189,1.6397,33.111,13.686,23.625,1.3223,18.835,2.2837,4.8908,2.2485,0.026969,0.85531,0.095581,54.511,43.299,62.281,54.074,26.025,62.604,21.615,39.133,38.073,50.539,48.701,40.673,19.273
0,32,497,0.26842,3612.9,4491.2,9.2242,26.88,42.27,2699.2,74.684,120.41,0.33888,79.942,50.537,2627.6,24.85,47.714,3097.7,24.496,66.529,252.54,340.2,94.75,77.222,32.066,8.8487,26.461,6.813,19.166,1.6492,32.645,13.975,24.244,1.4257,18.658,2.2295,4.8171,2.3276,0.016105,0.83857,0.11402,53.148,45.076,63.101,53.806,26.534,61.656,21.862,41.07,39.68,41.242,53.816,40.457,14.56
0,249,423,0.20172,3639.2,4559.0,9.3981,27.001,42.277,2707.2,75.076,120.37,0.32875,79.946,49.575,2636.0,25.981,50.305,3101.0,22.91,66.278,246.65,342.66,94.709,77.263,32.284,8.9618,26.778,6.883,18.46,1.6461,32.879,13.918,24.333,1.3556,18.102,2.2747,4.8782,2.2319,0.0038294,0.79485,0.095358,53.22,43.555,62.353,53.872,19.71,61.661,22.788,38.985,36.848,47.239,51.307,40.175,18.222
0,390,168,0.23761,3583.3,4526.9,9.2818,26.861,42.632,2705.4,75.325,120.41,0.34387,80.095,51.244,2634.5,25.111,50.999,3102.4,22.269,65.719,233.28,341.08,94.655,77.442,32.203,9.0169,26.593,7.0071,18.658,1.6656,32.835,13.869,23.539,1.2609,18.877,2.2983,4.8905,2.3381,0.0099735,0.8541,0.10616,53.297,43.168,63.383,53.898,23.304,62.095,22.314,40.767,41.761,48.847,48.059,41.594,19.748
0,366,252,0.29586,3719.9,4485.7,9.2979,26.804,42.312,2704.7,75.139,120.4,0.32575,79.828,50.282,2633.6,24.882,49.584,3101.7,22.865,66.236,246.2,342.11,94.468,77.085,32.393,8.88,26.498,6.8749,18.664,1.6764,33.293,13.952,23.896,1.2594,18.757,2.305,4.8677,2.2899,0.012495,0.83745,0.095823,54.566,44.632,63.63,53.225,29.302,60.69,22.284,38.323,38.93,45.572,51.329,41.498,18.397
0,243,99,0.30264,3620.6,4470.0,9.4255,26.839,42.102,2702.9,74.742,120.39,0.34402,80.244,50.666,2631.8,24.972,49.874,3097.7,22.704,65.993,239.15,341.59,94.628,77.337,32.442,9.0993,26.492,6.957,18.88,1.6835,32.926,13.731,23.708,1.2112,18.797,2.2557,4.87,2.2053,0.016383,0.85629,0.10499,54.718,43.476,62.671,53.296,29.512,59.299,22.332,40.689,40.061,46.241,49.271,40.739,18.768
0,192,11,0.25069,3663.7,4515.7,9.514,27.136,42.191,2704.1,75.225,120.41,0.33821,80.03,50.175,2632.5,23.428,48.695,3101.1,22.054,65.724,230.62,341.58,94.688,77.03,31.983,8.864,26.366,6.9183,19.247,1.604,33.205,13.745,24.321,1.17,18.589,2.2544,4.9405,2.2867,0.022667,0.84027,0.093912,53.476,43.423,62.649,53.429,25.012,63.016,22.244,39.706,38.616,43.515,47.449,41.336,20.261
0,429,127,0.20907,3629.0,4568.3,9.364,26.761,42.326,2716.5,75.544,120.38,0.33177,79.667,49.901,2645.3,24.626,50.474,3109.1,24.004,65.631,232.07,344.65,94.709,76.981,32.588,8.8053,26.816,6.8746,18.597,1.6156,32.905,13.862,24.33,1.0518,18.1,2.2919,4.7053,2.2625,0.028271,0.81705,0.094042,53.899,43.127,62.306,54.318,20.738,63.071,23.302,38.122,37.81,47.632,47.592,40.99,15.627
0,125,29,0.30469,3685.8,4538.8,9.3833,26.62,42.619,2707.9,75.422,120.4,0.3423,80.019,49.498,2636.9,24.286,49.115,3103.2,23.396,65.827,238.0,342.7,94.521,77.615,32.681,8.7977,26.385,6.7452,18.993,1.6592,32.963,13.699,24.129,1.2586,18.481,2.2466,4.7528,2.3348,0.01292,0.83863,0.089761,54.43,44.813,62.801,54.711,30.473,62.191,22.706,41.425,36.623,44.485,48.908,41.344,17.055
0,29,368,0.21176,3718.9,4557.4,9.3482,26.868,42.511,2717.7,74.707,120.41,0.32756,79.396,51.579,2647.6,24.334,48.18,3111.8,23.995,66.01,244.19,345.76,94.359,76.999,32.498,8.7712,26.342,6.788,18.279,1.6703,33.972,13.809,24.321,1.16,18.115,2.2275,4.7085,2.2688,0.021488,0.78106,0.080101,54.216,44.241,64.171,54.202,20.439,62.356,23.269,38.762,42.747,42.322,50.188,41.498,15.609
0,7,300,0.245,3666.6,4527.8,9.2735,26.647,41.887,2698.7,75.119,120.39,0.33684,80.457,50.288,2627.2,26.172,50.332,3095.8,22.652,66.271,243.59,340.47,94.587,77.463,32.502,8.8226,25.895,6.783,19.163,1.6914,32.525,13.907,23.693,1.1638,18.14,2.294,4.9203,2.3622,0.0030033,0.85664,0.10423,53.538,44.606,62.725,52.914,23.593,61.512,22.019,39.538,38.948,47.303,50.987,40.288,18.799
0,336,48,0.28196,3686.0,4490.4,9.3647,27.234,42.202,2713.8,75.139,120.4,0.3099,80.095,49.085,2642.1,25.663,51.538,3112.9,23.309,65.902,236.04,341.19,94.363,77.048,31.911,8.8123,26.511,6.8203,18.995,1.6922,32.648,13.774,23.874,1.2117,18.439,2.2769,4.8131,2.2748,-0.0067581,0.83533,0.097101,53.655,43.792,63.312,53.32,28.068,61.536,22.112,37.418,35.407,50.092,48.559,41.196,17.281
0,472,395,0.24051,3645.2,4519.0,9.25,27.083,42.283,2699.8,74.868,120.37,0.33047,80.04,50.654,2627.8,27.134,50.048,3097.5,23.476,66.345,249.55,340.7,94.686,77.403,31.896,8.836,25.981,6.9055,18.71,1.6627,33.44,13.795,23.953,1.1647,18.966,2.2178,4.8108,2.3217,-0.0057643,0.83268,0.094716,53.445,43.843,62.375,53.675,23.474,61.177,22.09,39.624,40.026,46.646,52.721,40.013,16.923
0,442,499,0.19574,3688.8,4510.2,9.2672,26.871,41.965,2705.2,75.57,120.4,0.36633,79.765,50.845,2634.1,24.039,49.763,3101.0,21.676,64.588,204.28,341.44,94.62,77.061,31.746,8.7777,26.6,7.0453,19.184,1.6564,33.141,13.917,24.198,1.337,18.431,2.2638,4.87,2.2244,0.029951,0.8171,0.10613,53.718,44.043,63.848,54.362,19.234,60.416,22.276,42.892,40.587,45.985,40.351,40.413,21.199
0,307,390,0.24788,3674.9,4528.1,9.3088,26.996,42.474,2703.7,75.422,120.39,0.35376,80.321,50.73,2632.8,25.745,48.106,3102.8,23.568,66.222,243.99,340.26,94.44,77.346,32.281,8.9732,26.486,6.8564,18.825,1.6729,32.386,13.98,24.273,1.3185,18.549,2.2402,4.8424,2.2944,0.026342,0.83252,0.095113,54.005,44.454,63.369,54.392,24.758,63.133,21.951,42.064,40.248,42.151,50.556,40.932,16.683
0,454,20,0.27506,3724.2,4482.2,9.205,26.888,42.174,2709.6,75.35,120.44,0.32201,80.223,49.456,2639.5,24.841,49.089,3107.1,22.76,65.643,227.52,340.95,94.279,77.337,32.296,8.8196,26.204,6.9277,19.052,1.6497,32.786,13.735,24.632,1.294,18.612,2.2499,4.9631,2.2868,0.03253,0.82941,0.10263,53.527,44.055,64.571,53.576,26.981,61.072,22.4,38.301,36.499,44.425,46.075,42.262,18.557
0,19,253,0.27147,3669.1,4442.3,9.3338,26.934,42.211,2698.3,75.604,120.41,0.32918,80.249,50.175,2626.6,25.011,49.366,3098.6,23.043,66.457,248.71,338.54,94.813,77.195,32.045,9.0107,26.271,6.8168,19.207,1.6778,32.949,13.94,23.864,1.1958,19.066,2.2466,4.8857,2.3388,0.022448,0.81656,0.089403,54.112,44.232,62.769,53.73,26.768,62.329,21.503,39.286,38.616,45.066,51.771,41.826,17.97
0,363,209,0.2254,3676.3,4499.3,9.3063,26.929,42.238,2709.6,75.028,120.41,0.34193,80.332,51.778,2639.7,24.686,50.638,3105.0,23.572,66.227,241.85,343.61,94.35,77.756,32.321,8.967,26.446,6.7704,18.668,1.6442,33.361,13.902,23.766,1.1109,18.327,2.242,4.8153,2.3462,0.023445,0.81014,0.065148,53.75,45.055,62.565,53.61,22.079,63.127,23.048,41.122,43.334,48.01,50.415,41.599,16.539
0,425,441,0.25176,3617.9,4527.2,9.268,26.873,42.584,2701.8,74.829,120.42,0.33708,80.427,48.911,2630.5,25.853,50.819,3100.0,23.825,66.258,239.76,340.99,94.631,77.439,32.431,8.7693,26.442,6.6813,18.788,1.6773,33.645,13.837,23.92,1.1889,18.71,2.2796,4.9556,2.234,0.017904,0.83452,0.10636,54.667,43.232,62.498,53.182,24.764,62.081,21.926,40.15,34.895,48.429,49.869,40.856,15.976
0,172,102,0.24309,3663.7,4505.3,9.2762,27.138,42.133,2716.8,75.128,120.39,0.3278,80.103,49.01,2645.3,25.034,50.672,3112.2,22.445,66.006,238.89,343.12,94.651,77.493,32.63,8.9304,26.481,6.6496,18.698,1.6785,32.743,13.835,24.159,1.2284,18.466,2.2216,4.8298,2.3482,0.017849,0.81705,0.10087,53.479,43.999,62.719,54.146,23.875,60.628,22.616,38.078,35.186,48.088,49.698,40.334,19.281
0,175,453,0.18303,3623.7,4532.8,9.4612,26.649,42.389,2717.2,75.65,120.39,0.31168,79.914,51.191,2646.8,24.719,50.389,3109.6,22.655,65.384,219.19,345.04,94.665,77.219,33.038,8.8162,26.533,6.9415,18.37,1.6538,33.585,13.78,24.169,1.3419,18.372,2.2674,4.8475,2.2728,0.011792,0.80332,0.08619,52.983,43.437,64.086,54.453,18.295,60.333,23.218,37.662,41.606,47.434,45.261,41.899,18.735
0,283,230,0.30611,3609.8,4524.0,9.3154,26.73,42.217,2713.1,74.877,120.38,0.35162,79.438,50.898,2642.6,26.793,49.54,3107.4,23.138,65.173,223.13,343.56,94.843,77.233,32.045,8.9713,26.999,6.6713,18.737,1.6196,32.481,13.712,24.241,1.2372,18.654,2.2336,4.7948,2.2564,0.025414,0.81867,0.10754,54.305,43.853,62.577,53.942,30.026,59.657,22.647,40.578,40.742,45.469,45.342,40.963,17.77
0,48,310,0.26029,3672.9,4555.1,9.4175,26.89,42.066,2699.6,75.463,120.36,0.32789,80.437,49.391,2628.4,24.448,50.765,3097.8,23.295,66.451,247.69,340.81,94.372,77.554,31.689,9.0631,26.164,6.9848,19.018,1.6456,32.954,13.828,23.777,1.3226,18.492,2.2651,4.8053,2.3275,0.017394,0.81988,0.096423,53.743,43.918,62.795,53.627,25.531,60.858,22.022,38.787,36.307,48.305,52.546,40.173,17.274
0,447,148,0.25046,3699.5,4550.6,9.3012,27.236,42.246,2709.7,74.612,120.4,0.32849,79.763,50.233,2638.6,26.485,49.945,3103.2,23.555,65.404,223.51,343.34,94.522,76.945,32.712,8.819,26.622,6.9425,18.917,1.6503,33.616,13.8,24.21,1.124,18.367,2.2666,4.7441,2.2803,0.0093804,0.80779,0.10178,54.217,44.219,63.104,53.747,24.285,61.979,23.267,38.688,38.785,46.408,45.763,41.333,16.725
0,320,494,0.22018,3684.2,4520.4,9.378,26.615,42.364,2724.2,75.089,120.39,0.34444,79.748,49.432,2653.5,26.155,50.524,3119.4,23.773,65.963,241.48,343.75,94.599,77.534,32.155,8.7853,26.646,6.7297,18.239,1.6269,33.254,13.859,24.318,1.3545,18.089,2.2151,4.721,2.2127,0.010801,0.80733,0.071596,53.341,43.969,63.231,55.024,21.87,62.482,23.015,40.186,36.427,47.746,50.175,40.585,16.177
0,114,130,0.26214,3605.7,4486.4,9.4538,26.863,42.472,2708.1,75.014,120.4,0.3623,80.033,49.16,2636.4,23.883,50.122,3101.7,22.982,66.081,236.1,343.15,94.737,77.265,32.126,8.9182,26.348,7.0083,18.943,1.668,33.447,14.005,24.285,1.2903,18.399,2.3117,4.8321,2.2076,0.018465,0.80179,0.091005,54.403,43.872,63.651,53.435,25.237,62.442,22.395,42.27,35.627,46.816,49.535,41.209,17.982
0,424,290,0.27523,3695.8,4507.1,9.3208,26.948,42.274,2701.4,75.012,120.4,0.34204,80.264,48.947,2629.1,25.93,50.675,3098.4,23.113,66.436,248.08,341.77,94.369,77.735,32.082,9.0162,26.349,6.8539,18.914,1.6622,32.815,13.796,23.509,1.2712,18.965,2.3251,4.8463,2.3077,0.021092,0.83292,0.10078,55.193,44.57,63.55,53.668,27.106,63.456,22.186,40.679,35.002,48.096,52.748,40.985,17.752
0,210,91,0.28788,3698.1,4459.3,9.395,26.902,42.334,2696.2,75.769,120.42,0.35889,80.326,50.691,2624.1,25.233,50.478,3097.5,22.956,66.135,235.42,338.55,94.593,77.452,32.127,8.9071,26.346,6.7611,18.718,1.6674,32.471,13.819,24.017,1.293,19.208,2.2343,4.8665,2.3848,0.016522,0.84656,0.099419,54.572,43.35,63.964,53.0,28.502,60.638,21.135,42.786,40.133,47.641,49.473,41.18,18.123
0,122,461,0.23904,3637.0,4554.8,9.2502,27.193,42.237,2691.5,74.672,120.4,0.33223,80.221,50.244,2620.2,26.163,48.563,3091.1,22.448,66.47,247.3,339.49,94.61,77.072,32.458,8.7527,25.981,6.9979,19.13,1.6643,32.916,13.836,23.578,1.3388,19.033,2.2347,4.9076,2.3261,0.0094216,0.85635,0.084431,53.857,43.9,62.791,54.241,23.527,60.105,21.647,39.592,38.817,43.209,51.553,40.344,19.345
0,41,364,0.23495,3664.3,4494.8,9.483,26.841,42.222,2729.4,75.749,120.4,0.31455,79.756,49.886,2658.6,24.138,49.454,3122.9,23.573,64.776,212.42,343.68,94.498,77.328,31.843,9.1074,26.879,6.8944,18.698,1.6195,32.816,13.813,25.124,1.2071,18.616,2.2555,4.773,2.1623,0.037319,0.8218,0.098871,53.339,43.942,62.828,54.198,23.345,61.106,23.363,37.88,37.765,45.27,41.995,41.18,16.636
0,448,162,0.25701,3655.5,4486.3,9.2056,26.965,42.276,2694.4,75.476,120.39,0.3325,79.974,48.684,2622.4,23.209,51.643,3094.5,22.712,66.089,241.79,340.21,94.678,77.043,32.006,8.9986,25.971,6.8829,18.81,1.7126,32.707,13.691,24.124,1.2182,18.512,2.2685,4.8022,2.4074,0.023982,0.84799,0.083239,53.477,43.81,63.332,53.93,25.603,61.511,21.632,39.223,34.228,50.337,49.808,40.787,18.73
0,22,342,0.23395,3595.7,4471.0,9.3912,26.227,42.077,2697.4,75.048,120.38,0.33754,80.341,51.022,2626.4,26.061,50.326,3092.8,22.325,66.872,256.88,342.07,94.863,77.55,32.758,8.7172,26.011,6.9644,18.547,1.656,33.2,13.753,23.438,1.1876,18.095,2.3015,4.8024,2.2984,0.016017,0.80787,0.092708,53.382,43.709,62.407,53.056,23.174,62.713,22.282,40.221,41.108,47.288,55.002,40.754,19.539
0,300,9,0.25875,3661.6,4553.2,9.4556,26.73,42.733,2700.4,74.815,120.39,0.33954,79.949,50.271,2628.9,24.304,50.524,3098.0,22.972,65.762,230.35,340.76,94.637,76.837,32.399,8.8636,26.466,7.1557,18.979,1.6554,33.352,13.913,23.871,1.3368,18.507,2.265,4.9172,2.2567,0.020469,0.83519,0.10046,53.734,44.319,63.073,53.788,25.336,60.742,21.78,40.086,38.898,47.746,47.432,40.639,18.091
0,245,247,0.22025,3661.1,4523.1,9.4665,26.725,42.405,2698.9,75.005,120.4,0.33392,80.244,49.313,2627.3,25.377,48.404,3096.0,23.465,65.688,225.64,340.92,94.552,77.101,32.236,8.9016,26.307,6.886,18.681,1.6826,32.791,13.766,23.886,1.244,18.73,2.3142,4.8968,2.3205,-0.010589,0.83232,0.09903,53.712,42.403,63.791,53.448,21.942,60.549,21.881,40.227,36.079,42.84,46.693,41.837,16.853
0,217,312,0.24301,3677.0,4448.8,9.534,27.072,42.221,2696.1,74.611,120.41,0.3506,80.553,49.867,2624.7,24.524,51.198,3093.9,22.396,66.59,249.0,341.6,94.413,77.56,32.325,9.0184,25.569,6.8943,18.782,1.6752,33.103,13.743,23.612,1.1607,18.954,2.2849,4.8319,2.3317,0.0023634,0.81378,0.086343,53.39,43.612,62.952,53.533,23.665,62.173,22.271,42.19,37.709,49.307,52.561,41.693,19.381
0,228,241,0.25683,3661.7,4505.3,9.2188,26.472,42.194,2694.0,73.911,120.42,0.33279,80.458,49.347,2622.9,25.771,48.386,3090.4,21.968,65.811,228.85,340.97,94.591,77.563,32.417,9.0221,26.131,7.0299,18.37,1.6874,33.348,13.766,23.882,1.366,18.87,2.2311,4.8957,2.3236,0.023751,0.85588,0.11474,53.186,43.889,62.944,54.164,25.141,61.94,21.794,40.181,36.177,42.799,47.614,41.036,20.425
0,51,244,0.17444,3618.4,4579.9,9.4136,26.863,42.092,2710.0,75.392,120.4,0.32082,79.983,50.166,2639.6,24.814,50.664,3106.0,23.243,65.203,218.81,341.24,94.623,77.662,32.004,8.9459,26.476,6.7916,18.676,1.6513,33.069,13.759,24.036,1.0991,18.249,2.219,4.8065,2.2379,0.016644,0.78517,0.086969,54.551,44.201,63.037,54.772,17.414,59.03,22.606,38.296,38.589,48.07,43.528,40.848,17.325
0,397,235,0.24346,3628.4,4462.4,9.186,26.729,41.67,2703.3,75.176,120.37,0.34723,80.219,50.715,2631.9,25.025,50.845,3099.0,22.898,65.782,230.36,341.47,94.581,77.147,31.944,8.988,26.33,6.8114,18.66,1.6593,33.148,13.924,23.592,1.3067,18.678,2.2832,4.8497,2.2249,0.012399,0.82427,0.086127,53.214,43.146,62.166,53.724,23.922,61.727,22.185,41.598,40.204,48.489,47.819,40.014,18.248
0,383,91,0.20945,3635.3,4508.5,9.3012,26.696,42.141,2707.7,75.53,120.4,0.32466,79.846,50.18,2636.5,24.427,49.856,3102.6,23.479,65.914,237.32,342.69,94.824,77.106,32.348,8.8362,26.138,6.7801,18.544,1.6811,33.215,13.496,24.088,1.3147,18.167,2.2477,4.9046,2.2927,-0.0018084,0.84683,0.11327,54.512,43.477,62.401,54.235,20.67,59.701,22.652,38.413,38.63,46.2,49.241,40.658,16.864
0,63,115,0.26069,3644.9,4521.2,9.4625,27.132,42.433,2713.1,75.414,120.41,0.34657,79.808,49.567,2642.1,23.539,50.792,3107.7,22.853,65.748,234.35,344.41,94.542,77.157,32.235,9.0037,26.132,6.8432,18.846,1.6869,33.203,13.949,23.952,1.3914,18.299,2.3055,4.9061,2.2901,0.017411,0.83165,0.089744,53.982,44.284,63.5,53.937,25.759,63.6,22.827,40.393,36.825,48.368,48.126,41.506,18.323
0,321,312,0.2336,3685.2,4518.7,9.4033,27.178,42.512,2709.6,74.773,120.38,0.33811,80.062,50.91,2638.4,23.575,50.999,3106.8,23.695,65.659,229.92,341.29,94.597,77.213,31.752,8.7815,26.222,6.7787,18.89,1.6795,32.686,13.864,24.055,1.3017,18.493,2.1904,4.7071,2.2706,0.013847,0.83317,0.11307,53.995,43.809,63.145,53.804,23.063,62.426,22.234,40.649,40.779,48.846,47.085,40.779,16.366
0,69,182,0.26893,3686.0,4498.3,9.3,26.774,42.29,2691.8,75.413,120.41,0.3452,80.322,47.648,2620.0,24.231,50.133,3090.5,23.386,66.03,234.52,339.91,94.759,77.436,32.45,8.8452,26.483,6.9214,18.906,1.6453,32.927,13.807,23.395,1.3489,19.089,2.2873,4.9011,2.3164,0.038309,0.84103,0.09624,53.64,44.428,62.565,53.55,26.605,61.936,21.722,41.689,31.177,46.841,48.84,41.337,17.123
0,403,20,0.24361,3634.1,4492.2,9.4045,26.988,42.365,2707.0,75.074,120.39,0.33061,79.919,50.851,2636.3,24.109,48.826,3104.3,22.692,65.677,231.13,341.29,94.516,77.124,32.192,9.0297,27.103,6.9902,18.591,1.6668,32.723,13.855,23.982,1.2022,18.559,2.27,4.8674,2.1923,0.015523,0.83883,0.10671,54.343,44.125,63.486,54.472,24.091,62.368,22.432,39.206,40.605,43.817,47.557,41.539,18.741
0,194,62,0.22817,3653.7,4579.3,9.2919,26.895,42.421,2710.7,74.479,120.4,0.3149,79.718,50.145,2639.4,23.052,50.582,3106.1,22.113,65.358,224.93,342.38,94.748,76.938,32.403,8.7056,26.687,6.6993,18.532,1.6629,33.298,13.832,24.311,1.2121,18.384,2.2513,4.7197,2.309,0.021153,0.85134,0.11076,53.586,44.023,62.906,54.541,22.935,59.469,22.603,37.809,38.527,47.881,45.819,41.271,20.183
0,358,384,0.21469,3664.9,4529.4,9.4445,27.037,42.523,2703.2,75.184,120.4,0.35478,79.88,50.689,2631.3,25.2,48.311,3101.2,23.351,65.917,234.23,342.09,94.57,77.127,32.521,8.9692,26.106,6.8095,18.592,1.6602,32.801,13.876,23.79,1.2399,18.252,2.2865,4.8215,2.2245,0.027742,0.81909,0.08998,52.627,42.924,63.138,54.801,20.943,59.152,22.034,42.014,40.128,42.624,47.747,40.92,17.119
0,439,150,0.23865,3662.5,4457.7,9.4908,26.92,42.544,2699.4,74.856,120.41,0.34923,80.566,48.976,2628.1,26.763,49.003,3096.8,21.93,66.555,248.28,342.1,94.513,77.539,32.451,8.639,25.71,7.0106,19.226,1.6809,32.859,13.951,23.367,1.3827,19.235,2.2705,4.8837,2.3079,0.022942,0.85189,0.10523,54.472,44.261,64.053,53.628,23.404,59.967,21.994,41.452,35.088,44.227,52.678,41.684,20.439
0,386,322,0.23982,3626.6,4537.9,9.2855,26.763,42.502,2707.6,74.785,120.37,0.32561,80.206,50.661,2636.7,22.845,50.403,3104.2,22.95,65.266,219.78,342.18,94.613,77.458,32.217,8.7408,26.551,6.8209,18.971,1.6585,32.722,13.728,24.459,1.3487,18.734,2.2778,4.8612,2.2936,0.032531,0.84365,0.090408,53.991,44.089,62.919,54.202,23.291,61.197,22.053,38.908,40.044,47.466,44.293,39.698,18.012
0,424,316,0.21364,3636.0,4490.0,9.3547,26.773,42.247,2696.8,74.507,120.36,0.35089,80.256,50.208,2626.0,23.812,48.626,3091.3,23.442,66.471,246.83,342.65,94.721,77.287,32.829,8.9354,26.141,7.0355,18.391,1.6527,33.197,13.816,23.572,1.1217,18.269,2.2975,4.8219,2.3193,0.027123,0.81984,0.1054,53.197,43.376,62.019,53.107,20.975,61.067,22.456,41.643,38.712,43.354,52.186,40.141,16.935
0,101,481,0.3066,3651.6,4560.8,9.1412,26.915,42.552,2698.4,75.512,120.4,0.32532,80.175,50.199,2626.0,25.781,50.316,3097.4,23.54,65.338,218.8,338.4,94.769,76.921,31.968,8.9095,26.487,6.9479,18.55,1.6683,32.398,13.73,24.392,1.3825,18.897,2.2993,4.8823,2.3839,0.016867,0.85957,0.10184,53.685,44.672,62.899,53.654,29.999,61.603,21.494,39.07,38.687,47.265,44.358,41.019,16.828
0,131,391,0.37716,3679.8,4468.1,9.2814,26.953,42.242,2696.4,75.334,120.42,0.35668,80.247,51.082,2623.0,25.379,49.258,3100.6,22.029,65.161,212.74,336.71,94.718,77.072,31.632,8.9927,25.934,6.9403,18.845,1.6712,31.897,13.984,23.93,1.3884,19.385,2.2961,4.8832,2.3078,0.028096,0.86154,0.1062,54.36,43.472,63.51,53.229,37.195,61.417,20.667,42.35,41.284,44.818,43.319,41.052,20.417
